#cores	linkedlist_harris_opt			linkedlist_lazy			linkedlist_optik			linkedlist_pugh		
1	1.9842	0	0	1.39825	0	0	1.60615	0	0	1.53549	0	0
16	2.26923	0	0	1.61451	0	0	1.6564	0	0	1.66249	0	0
32	2.25901	0	0	1.64649	0	0	1.65485	0	0	1.6702	0	0
48	2.28403	0	0	1.6511	0	0	1.66817	0	0	1.67916	0	0
64	2.2441	0	0	1.63636	0	0	1.64001	0	0	1.67618	0	0
80	2.21946	0	0	1.61747	0	0	1.61427	0	0	1.63476	0	0
96	2.18589	0	0	1.60619	0	0	1.59758	0	0	1.62074	0	0
112	2.71342	0	0	1.994	0	0	2.02768	0	0	2.02308	0	0
128	3.21816	0	0	2.28564	0	0	2.34565	0	0	2.33362	0	0
