#cores	skiplist_fraser			skiplist_herlihy_lb			skiplist_optik1			skiplist_pugh			skiplist_seq			
1	0	1.05555	0.410682	0	0.534491	0.276542	0	0.749385	0.277199	0	0.510358	0.20884	0	0.514206	0.202019	
6	0	1.42795	0.564913	0	0.818128	0.535394	0	0.984273	0.614801	0	0.817928	0.499689	0	0.962115	0.41839	
13	0	2.37355	0.939518	0	1.41355	0.899629	0	1.71822	0.97866	0	1.38909	0.875675	0	1.55621	0.714432	
19	0	3.93979	1.13251	0	2.30295	1.13645	0	2.48875	1.18038	0	1.75468	1.06423	0	2.32063	0.898732	
26	0	5.03773	1.37294	0	3.01274	1.41024	0	3.30787	1.47108	0	2.30879	1.26233	0	2.7412	0.92404	
33	0	6.34463	1.58789	0	4.5793	2.03769	0	4.51726	1.82341	0	2.77143	1.45881	0	3.57511	1.13343	
39	0	7.65997	1.73576	0	5.76331	2.71812	0	5.7443	2.21911	0	3.26754	1.70857	0	4.38113	1.25434	
46	0	14.1282	2.58432	0	10.1037	5.45453	0	6.53785	2.96169	0	5.98144	5.47675	0	4.68175	1.22702	
53	0	12.1839	2.11706	0	14.5117	8.85285	0	8.31245	3.94783	0	9.74623	12.1081	0	5.6399	1.37721	
