#cores	skiplist_fraser			skiplist_herlihy_lb			skiplist_optik1			skiplist_pugh			skiplist_seq			
1	0	1.74655	0.682526	0	0.911067	0.469676	0	1.00402	0.484026	0	0.931431	0.361928	0	0.74061	0.323782	
8	0	6.19253	1.6894	0	3.42481	1.79683	0	4.50313	1.71705	0	3.04561	1.59648	0	3.45549	1.23056	
16	0	12.5293	2.54196	0	5.88716	2.58713	0	7.56691	2.56543	0	5.95291	2.63343	0	6.61975	2.1621	
24	0	18.2618	3.47078	0	9.87224	3.63307	0	13.1939	3.41244	0	9.28583	3.77078	0	7.97442	2.83861	
32	0	29.1463	4.17579	0	16.8562	5.10579	0	16.5182	3.83509	0	12.4303	5.05805	0	12.2935	3.23514	
40	0	40.1396	4.83918	0	24.3568	9.15644	0	26.6026	5.7295	0	17.6116	9.02908	0	15.6856	4.28576	
48	0	53.9769	5.67304	0	45.4387	19.798	0	31.6476	7.61244	0	23.4771	18.8963	0	20.4896	5.29935	
56	0	62.8435	5.57544	0	71.3027	34.6935	0	44.0481	11.1488	0	34.4617	36.7447	0	21.2279	4.05845	
64	0	76.0146	6.16344	0	126.595	61.9022	0	45.9793	12.746	0	47.2594	54.536	0	28.0682	5.14773	
