#cores	skiplist_fraser			skiplist_herlihy_lb			skiplist_optik1			skiplist_pugh			skiplist_seq		
1	0.137482	0	0	0.0724946	0	0	0.0694181	0	0	0.063514	0	0	0.067243	0	0
16	0.250035	0	0	0.175099	0	0	0.15857	0	0	0.130455	0	0	0.123519	0	0
32	0.28124	0	0	0.185985	0	0	0.213716	0	0	0.141508	0	0	0.143687	0	0
48	0.330024	0	0	0.218693	0	0	0.227524	0	0	0.162168	0	0	0.1588	0	0
64	0.356124	0	0	0.302433	0	0	0.251666	0	0	0.183303	0	0	0.196729	0	0
80	0.394951	0	0	0.395383	0	0	0.251872	0	0	0.2076	0	0	0.22468	0	0
96	0.453728	0	0	0.436654	0	0	0.22595	0	0	0.23272	0	0	0.209978	0	0
112	0.490631	0	0	0.564212	0	0	0.296473	0	0	0.291473	0	0	0.298633	0	0
128	0.713209	0	0	1.14678	0	0	0.325639	0	0	0.312855	0	0	0.348813	0	0
