#cores	hashtable_copy			hashtable_java			hashtable_optik1		
1	0	0.504541	0.507996	0	0.13503	0.0186283	0	0.168926	0.014061
16	0	6.51147	6.49784	0	0.629961	0.465506	0	0.687695	0.344575
32	0	29.8216	28.5478	0	1.01547	0.693249	0	1.15787	0.45379
48	0	63.0998	57.5488	0	1.9377	1.29537	0	2.01718	0.595879
64	0	93.1749	83.8683	0	2.99808	1.87955	0	3.50745	0.758749
80	0	143.932	134.38	0	3.98951	2.50619	0	5.21185	0.962835
96	0	220.243	202.885	0	5.53609	3.30436	0	7.12843	1.17253
112	0	304.016	286.29	0	7.85183	4.87701	0	9.97123	1.36804
128	0	429.979	399.701	0	10.7751	6.02816	0	13.9559	1.57314
