#cores	hashtable_copy			hashtable_java			hashtable_optik1			
1	0.0576292	0	0	0.0210551	0	0	0.0119133	0	0	
8	0.0664125	0	0	0.0332982	0	0	0.0242349	0	0	
16	0.0759412	0	0	0.0428732	0	0	0.0342459	0	0	
24	0.0808454	0	0	0.0429891	0	0	0.0350437	0	0	
32	0.0789776	0	0	0.0435083	0	0	0.0361716	0	0	
40	0.102139	0	0	0.0589133	0	0	0.0492828	0	0	
48	0.13881	0	0	0.0841315	0	0	0.0736123	0	0	
56	0.174361	0	0	0.10944	0	0	0.0937053	0	0	
64	0.204421	0	0	0.130834	0	0	0.110769	0	0	
