#cores	linkedlist_harris_opt			linkedlist_lazy			linkedlist_optik			linkedlist_pugh			
1	2.37926	2.37154	2.32841	2.05803	2.12689	2.08263	2.08627	1.98813	2.13756	2.04214	2.10939	2.07329	
6	4.84147	4.75946	4.71346	4.72439	4.81187	4.77318	4.72433	4.58794	4.5515	4.70618	4.79522	4.84913	
13	5.35533	5.75958	5.32206	5.15193	5.7672	5.40201	5.21122	5.80376	5.21024	5.2743	5.71621	5.47275	
19	4.6135	4.94762	4.65429	4.48887	5.37253	4.86735	4.4135	5.00207	4.51424	4.49535	5.03658	4.87723	
26	4.00838	5.24366	4.15812	3.71796	4.31581	4.18477	3.81253	5.02338	4.15423	3.72677	4.49853	4.1558	
33	3.90287	4.83126	4.01884	3.63454	4.62508	4.11463	3.62402	5.11525	3.97741	3.60425	4.57477	4.06142	
39	3.97059	4.82439	4.1465	3.72947	5.16812	4.39078	3.73137	4.74619	4.1595	3.72733	4.8578	4.34448	
46	4.62692	6.17878	4.80193	4.32692	7.33074	5.85087	4.41537	7.33307	5.29985	4.26757	7.21853	5.9396	
53	5.34383	8.73082	5.6711	4.93176	9.63321	8.57047	5.12132	9.09267	6.60485	4.8902	8.9224	8.03094	
