#cores	linkedlist_harris_opt			linkedlist_lazy			linkedlist_optik			linkedlist_pugh			
1	1.7668	0	0	1.26217	0	0	1.26696	0	0	1.26426	0	0	
6	1.77146	0	0	1.27427	0	0	1.26919	0	0	1.29455	0	0	
13	1.82058	0	0	1.30672	0	0	1.30583	0	0	1.30806	0	0	
19	1.81269	0	0	1.32544	0	0	1.32693	0	0	1.3364	0	0	
26	1.8296	0	0	1.33598	0	0	1.31483	0	0	1.33889	0	0	
33	1.81526	0	0	1.33254	0	0	1.3377	0	0	1.33561	0	0	
39	1.81666	0	0	1.33549	0	0	1.34184	0	0	1.35153	0	0	
46	2.11993	0	0	1.56697	0	0	1.56735	0	0	1.57701	0	0	
53	2.47526	0	0	1.84508	0	0	1.81868	0	0	1.84722	0	0	
