#cores	skiplist_fraser			skiplist_herlihy_lb			skiplist_optik1			skiplist_pugh			skiplist_seq		
1	0	1.47286	0.459718	0	0.659824	0.330989	0	0.91868	0.333567	0	0.764515	0.237889	0	0.734084	0.221162
16	0	4.70135	1.78083	0	2.96996	1.63535	0	3.18235	1.71998	0	2.48495	1.70623	0	3.40768	1.42431
32	0	9.71996	2.13399	0	7.26159	2.7192	0	7.25143	2.28673	0	4.45144	2.28767	0	6.70828	1.8545
48	0	17.5787	2.93346	0	18.193	7.86444	0	11.2486	3.35575	0	8.1828	5.10876	0	10.5887	2.35678
64	0	23.5002	3.7867	0	42.0779	22.2553	0	15.4804	5.7099	0	22.221	27.1589	0	13.459	2.74517
80	0	30.8666	4.4617	0	70.3445	37.5664	0	21.7975	8.67871	0	41.6613	56.9438	0	16.832	3.1096
96	0	38.6574	5.31391	0	93.1025	49.3806	0	28.2391	12.2437	0	61.8318	83.1404	0	17.8153	2.74893
112	0	51.6491	5.77269	0	119.459	65.979	0	37.751	16.8575	0	85.9903	116.604	0	22.462	3.0736
128	0	62.1436	6.19394	0	163.222	87.9808	0	45.7354	20.1729	0	101.054	130.077	0	23.1193	3.01527
