#cores	hashtable_copy			hashtable_java			hashtable_optik1			
1	0.006162	0	0	0	0	0	0	0	0	
6	0.0162148	0	0	0.00455742	0	0	0	0	0	
13	0.0451493	0	0	0.0317005	0	0	0.0221652	0	0	
19	0.0498432	0	0	0.0368636	0	0	0.0282624	0	0	
26	0.0770319	0	0	0.0489644	0	0	0.0424565	0	0	
33	0.0776064	0	0	0.056046	0	0	0.0542759	0	0	
39	0.0847247	0	0	0.0669186	0	0	0.0489359	0	0	
46	0.100099	0	0	0.0759313	0	0	0.0629536	0	0	
53	0.123113	0	0	0.0948345	0	0	0.0847371	0	0	
