#cores	linkedlist_harris_opt			linkedlist_lazy			linkedlist_optik			linkedlist_pugh			
1	0	2.47951	2.4454	0	2.12222	2.08673	0	2.08833	2.31728	0	2.12112	2.09519	
6	0	6.1838	6.06177	0	5.42642	5.36968	0	5.85866	5.81813	0	5.44629	5.39438	
13	0	7.40761	7.09685	0	6.41697	6.27357	0	6.95581	6.79917	0	6.50196	6.40196	
19	0	6.9927	6.52474	0	6.12656	5.82233	0	6.58333	6.2899	0	6.00821	5.84522	
26	0	6.11587	5.6833	0	5.37319	5.14592	0	5.63472	5.43794	0	5.40386	5.12792	
33	0	6.05222	5.45105	0	5.48617	5.19779	0	5.63998	5.23985	0	5.39499	5.08875	
39	0	6.11922	5.54282	0	5.52272	5.21155	0	5.70642	5.29849	0	5.52104	5.16435	
46	0	7.0638	6.26649	0	6.75571	6.49469	0	7.40838	6.69176	0	6.80284	6.31359	
53	0	8.537	7.23964	0	8.52233	8.2996	0	8.98834	8.19599	0	8.12673	7.86111	
