#cores	hashtable_copy			hashtable_java			hashtable_optik1			
1	0	0.336968	0.348865	0	0.0882347	0.00941448	0	0.132737	0.000785659	
6	0	1.4308	1.55147	0	0.205595	0.126506	0	0.191884	0.0765658	
13	0	3.51353	3.49735	0	0.270863	0.178097	0	0.334361	0.164073	
19	0	4.99245	4.98824	0	0.393593	0.269699	0	0.458322	0.223952	
26	0	9.14779	8.93331	0	0.532997	0.348827	0	0.606631	0.265485	
33	0	16.9682	16.1725	0	0.646267	0.410825	0	0.751893	0.277412	
39	0	23.7107	22.3341	0	0.886268	0.555814	0	0.949351	0.313476	
46	0	28.6377	26.8197	0	1.21321	0.760698	0	1.3578	0.387209	
53	0	32.0734	29.5026	0	1.45989	0.911712	0	1.85941	0.465828	
