#cores	hashtable_copy			hashtable_java			hashtable_optik1			
1	0.00442252	0.60196	0.564731	0	0.058627	0.00406976	0	0.111569	0	
6	0.0589479	1.27192	1.35238	0.047652	0.178487	0.101711	0.0301142	0.251318	0.0658594	
13	0.140668	2.33439	2.39501	0.0861807	0.347457	0.202139	0.0797277	0.388575	0.145148	
19	0.190325	3.73734	3.75337	0.0850398	0.37268	0.22468	0.0911517	0.461886	0.175899	
26	0.294899	7.36415	7.40588	0.105936	0.475659	0.27455	0.118586	0.63024	0.206438	
33	0.480083	15.4441	15.3496	0.109115	0.534931	0.304515	0.117864	0.771305	0.212427	
39	0.520585	25.1163	23.8636	0.10653	0.546828	0.317386	0.12398	0.804275	0.224753	
46	0.428212	36.5825	34.0348	0.116994	0.998002	0.596839	0.133845	1.58451	0.341257	
53	0.434358	41.8589	39.038	0.107566	1.52368	0.88747	0.134682	2.39583	0.442331	
