#cores	linkedlist_harris_opt			linkedlist_lazy			linkedlist_optik			linkedlist_pugh		
1	2.58534	2.51198	2.48445	2.20731	2.26941	2.23605	2.32315	2.22918	2.40683	2.19686	2.25397	2.22749
16	12.2087	12.6642	12.11	11.4803	11.9835	11.8761	11.6442	11.7936	11.4068	11.5954	12.252	11.9603
32	6.63006	7.30462	6.7277	6.311	7.34186	7.13632	6.35826	7.45812	6.78448	6.21142	7.03379	6.87548
48	6.12318	6.83207	6.15517	5.90414	7.63626	6.87189	5.85276	7.00269	6.29304	5.83269	7.48902	6.85863
64	6.5397	7.48616	6.54144	6.26324	8.81036	7.80735	6.25153	7.54507	6.7613	6.1384	8.55925	7.46425
80	6.78461	8.01451	6.8016	6.66801	10.716	9.07121	6.48517	7.93651	7.009	6.52044	10.0707	8.76019
96	7.18093	9.18661	7.28176	7.73455	14.7168	12.6015	6.95977	8.99711	7.52928	6.96185	12.668	10.6829
112	8.54351	12.7186	8.64384	7.71515	21.1312	18.388	8.44707	13.979	10.4943	7.42531	21.9426	19.1442
128	9.62305	16.6486	9.79884	7.77047	34.7408	33.3414	9.54873	20.4437	12.8725	7.6876	34.831	30.9424
