#cores	hashtable_copy			hashtable_java			hashtable_optik1		
1	1.01444	0	0	0	0	0	0	0	0
16	0.0506582	0	0	0.0344603	0	0	0.0353916	0	0
32	0.0525863	0	0	0.0527238	0	0	0.0299215	0	0
48	0.0643289	0	0	0.0655125	0	0	0.0395115	0	0
64	0.0931385	0	0	0.0721129	0	0	0.0499751	0	0
80	0.0960627	0	0	0.139375	0	0	0.0637569	0	0
96	0.111086	0	0	0.19246	0	0	0.0727779	0	0
112	0.138966	0	0	0.195006	0	0	0.095179	0	0
128	0.161988	0	0	0.270089	0	0	0.0883808	0	0
