#cores	linkedlist_harris_opt			linkedlist_lazy			linkedlist_optik			linkedlist_pugh		
1	0	2.64331	2.61827	0	2.29525	2.24937	0	2.17476	2.36446	0	2.30859	2.27667
16	0	14.5804	14.1257	0	13.533	13.3016	0	13.8804	13.5635	0	13.5366	13.4359
32	0	8.77398	8.27333	0	8.22248	7.84573	0	8.25152	7.87101	0	7.95147	7.7093
48	0	7.86481	7.14836	0	7.71929	7.23597	0	7.33486	6.97882	0	7.52339	7.0854
64	0	8.81506	7.77792	0	9.13643	8.25062	0	8.39417	7.66279	0	8.97359	8.24751
80	0	9.83717	8.3863	0	11.0309	9.73313	0	9.34383	8.14577	0	10.5438	9.1925
96	0	11.0585	9.27217	0	13.5896	11.4318	0	10.4536	9.02667	0	12.9507	11.2845
112	0	14.0675	10.5014	0	21.7794	20.323	0	15.2331	12.234	0	20.9221	19.7972
128	0	18.6487	12.3359	0	35.303	35.2333	0	22.9314	16.5909	0	36.7714	38.0925
