#cores	linkedlist_harris_opt			linkedlist_lazy			linkedlist_optik			linkedlist_pugh			
1	2.46462	2.40312	2.36798	2.04754	2.10828	2.07749	2.17347	2.01948	2.19338	2.04022	2.09994	2.07118	
6	5.55331	5.55577	5.36077	4.98971	5.29779	5.05277	5.30746	5.29713	5.10278	5.06718	5.19277	5.14973	
13	6.20675	6.44993	6.07392	5.6764	6.17856	6.0043	5.90484	6.01084	5.78445	5.6906	5.93721	5.85942	
19	5.46957	5.77741	5.4308	4.96487	5.50236	5.2326	5.1857	5.59816	5.22783	4.99291	5.66555	5.32609	
26	4.70021	5.28882	4.81585	4.17347	4.95857	4.5839	4.42272	5.17888	4.74521	4.16873	4.75514	4.56257	
33	4.5059	5.19401	4.67948	4.08779	4.77489	4.47038	4.26867	4.98908	4.63003	4.05689	4.81814	4.61604	
39	4.57834	5.17608	4.70291	4.22734	5.08983	4.83358	4.30856	5.41168	4.70841	4.18042	5.06161	4.66918	
46	5.24333	6.86924	5.48795	4.79958	6.90705	6.43179	5.01841	6.57512	5.95714	4.7685	7.0079	6.10728	
53	6.00455	8.16109	6.27462	5.48094	9.31952	8.7189	5.75962	8.16552	7.27786	5.40404	8.99425	8.42168	
